id_class,x_0,y_0,x_0,vx_0,vy_0,vz_0,jacobi,period,stability,propagated_periods
1.0,0.9929169307135736,-8.226346194924604e-28,0.17829076501648283,-1.576063106479554e-14,-0.26339036749250977,-5.3970588569060216e-14,2.988275272474,6.663069365506357,34.2378127037988,5.0
1.0,0.9457408313857225,-4.973361163181287e-28,0.15651269898090556,-4.673815258931786e-15,-0.19905236617209976,2.8304124291707364e-14,3.04029565057205,5.3930793316757795,35.0081225916803,5.0
1.0,0.9629906298110174,3.9644078161988105e-27,0.16730831370375643,-1.7621365444967896e-13,-0.0514805763003662,-2.948815826458246e-12,3.06525724768049,2.8441257452091278,2.99266080229522,5.0
1.0,0.9336427356725318,-6.267811679441335e-28,0.1516799311533296,-7.362666476728151e-15,-0.17375437933745602,-4.6835321539937786e-14,3.05494385098024,5.0633572622190774,30.8009363767177,5.0
1.0,0.9045278283016128,1.7464276719734504e-26,0.1433810087427891,-5.988705251830813e-16,-0.05725101055631933,-1.3671327501524064e-15,3.09082248134573,3.8189414516142293,3.58577008114646,5.0
1.0,1.0072176629347842,1.2747314060289883e-27,0.17361721732277263,4.0673772958619046e-13,-0.07832798223999628,9.138906991856784e-12,3.05810486310234,2.7496522830204455,1.0182553326636,5.0
1.0,0.9060622824093295,8.936095928806977e-27,0.14307597171486655,1.8674630795521615e-14,-0.07526127657422121,3.049285176147206e-15,3.08876433784869,4.021169677352382,8.24878727206843,5.0
1.0,0.905981343567756,8.932560184901447e-27,0.14307088152239866,3.9766583765218536e-14,-0.07463450578907926,-1.706089189477711e-14,3.08886440183743,4.01445903319955,7.87412514212385,5.0
1.0,0.9044843133790897,-3.013129910167069e-26,0.14371318409932546,-2.2369401490548456e-15,-0.05186322524171588,-7.287705567403683e-15,3.09103972082313,3.752878643951984,1.96173641794932,5.0
1.0,0.9098733233578103,2.7976892775381147e-27,0.14376611762762076,3.2633604580138322e-15,-0.09753134137053715,-1.620214722998892e-16,3.0841438528807,4.251650261716645,13.3296622272103,5.0
2.0,0.9929169307135736,-8.226346194924604e-28,-0.17829076501648283,-1.576063106479554e-14,-0.26339036749250977,5.3970588569060216e-14,2.988275272474,6.663069365506357,34.2378127037988,5.0
2.0,0.9457408313857225,-4.973361163181287e-28,-0.15651269898090556,-4.673815258931786e-15,-0.19905236617209976,-2.8304124291707364e-14,3.04029565057205,5.3930793316757795,35.0081225916803,5.0
2.0,0.9629906298110174,3.9644078161988105e-27,-0.16730831370375643,-1.7621365444967896e-13,-0.0514805763003662,2.948815826458246e-12,3.06525724768049,2.8441257452091278,2.99266080229522,5.0
2.0,0.9336427356725318,-6.267811679441335e-28,-0.1516799311533296,-7.362666476728151e-15,-0.17375437933745602,4.6835321539937786e-14,3.05494385098024,5.0633572622190774,30.8009363767177,5.0
2.0,0.9045278283016128,1.7464276719734504e-26,-0.1433810087427891,-5.988705251830813e-16,-0.05725101055631933,1.3671327501524064e-15,3.09082248134573,3.8189414516142293,3.58577008114646,5.0
2.0,1.0072176629347842,1.2747314060289883e-27,-0.17361721732277263,4.0673772958619046e-13,-0.07832798223999628,-9.138906991856784e-12,3.05810486310234,2.7496522830204455,1.0182553326636,5.0
2.0,0.9060622824093295,8.936095928806977e-27,-0.14307597171486655,1.8674630795521615e-14,-0.07526127657422121,-3.049285176147206e-15,3.08876433784869,4.021169677352382,8.24878727206843,5.0
2.0,0.905981343567756,8.932560184901447e-27,-0.14307088152239866,3.9766583765218536e-14,-0.07463450578907926,1.706089189477711e-14,3.08886440183743,4.01445903319955,7.87412514212385,5.0
2.0,0.9044843133790897,-3.013129910167069e-26,-0.14371318409932546,-2.2369401490548456e-15,-0.05186322524171588,7.287705567403683e-15,3.09103972082313,3.752878643951984,1.96173641794932,5.0
2.0,0.9098733233578103,2.7976892775381147e-27,-0.14376611762762076,3.2633604580138322e-15,-0.09753134137053715,1.620214722998892e-16,3.0841438528807,4.251650261716645,13.3296622272103,5.0
3.0,1.1335542208315903,-2.5570432534088373e-20,0.13128769965435086,0.0022099635964680266,-0.30378186073416186,0.21086082063586173,2.98532701947635,6.2255280676964215,209.562141438543,4.0
3.0,1.116284016487469,-2.5573669257139717e-20,0.175627749151788,-0.009229168244721319,-0.2451040175229344,0.11565799865478806,3.01424476315598,5.6588331866133155,224.390326259638,4.0
3.0,1.1088471810453249,-2.5575093696737212e-20,0.1946571671213248,-0.0017778508611550833,-0.22123137202813642,0.014982005089731104,3.02285929340567,5.5125396687160935,237.257972291463,4.0
3.0,1.1410783410538616,-2.557052134658451e-20,0.11058514557201733,0.008982727490576327,-0.3301863979862144,0.2503737545774768,2.96423580488463,6.6558709555445725,225.016645463703,4.0
3.0,1.1183445286496438,-2.5573125646695408e-20,0.17033192303314326,-0.008955060137099234,-0.25192239646657677,0.13046011416428918,3.01151749026624,5.707681383433692,221.120409895392,4.0
3.0,1.1264255540266257,-2.5570096991942618e-20,0.1495783344489001,-0.004386926682446174,-0.27927302568378704,0.17696324588946816,2.99913848063828,5.943251228203414,211.200114972629,4.0
3.0,1.1379889302444643,-2.5570505559264132e-20,0.11955601783170543,0.006462802184689128,-0.3191377363883963,0.23234331738636488,2.97434664806391,6.45344267020573,214.996198367089,4.0
3.0,1.1443103264203063,-2.557051879377188e-20,0.09713526881825674,0.010048599356311536,-0.34419227488619825,0.28428484375001445,2.94442132500198,7.006085917809304,259.14027781511,4.0
3.0,1.1115789327788208,-2.55731256392354e-20,0.18768894429522245,-0.007442048918366775,-0.22985717547477189,0.0710812128804565,3.01990579837977,5.561305030492042,232.414516367049,4.0
3.0,1.144478400214762,-2.5570518751635108e-20,0.09569204175406575,0.009887198620822315,-0.3454078127877184,0.2887048994776068,2.94180974900683,7.046742959964943,265.173203191106,4.0
4.0,1.0025376354752435,1.326134824380266e-26,7.327324649705724e-37,1.1105200843861384e-13,1.2745217358589525,-8.22940085123667e-34,2.98224205907734,7.074355172003094,1505.53544442607,2.0
4.0,1.0248477379061482,2.45230032902023e-28,5.856761013017887e-34,-1.0103434670251165e-14,0.7561712241857454,1.0263505663258327e-33,3.04054541711258,4.679402470478342,694.686878673555,3.0
4.0,1.0386146958557259,-5.33977951678046e-27,2.4633850633663866e-33,-1.609472866093063e-15,0.49496015730117304,-1.647075060254945e-32,3.19267913324345,1.1961909417829288,1.00000000010409,5.0
4.0,0.9946884194606349,-5.785710199207952e-29,3.532053654992189e-112,1.0172341724986095e-13,1.8844444314471405,3.6212409918624006e-109,2.95387269781138,8.761518775067225,2022.226206034,2.0
4.0,1.0485958775425557,6.985696427556294e-28,-2.225449578396601e-36,5.845251842997285e-15,0.5162845111795487,1.4042198375533804e-35,3.09560137625464,3.338258658790964,162.175117046529,4.0
4.0,1.0096376838997785,-8.703361635355697e-30,8.37953190389104e-107,-3.5523506760881154e-14,1.0323617079705045,5.582398248242686e-105,3.00250002863113,6.054989013143612,1225.43092398912,2.0
4.0,1.0408420184969291,-1.0049196798711891e-27,-1.5198499107659072e-35,-8.559206655527983e-15,0.5836470079046978,2.3600987828634477e-35,3.07755530987066,3.7385907747674456,294.515575272049,3.0
4.0,1.0600722836692718,1.0632962055349927e-28,1.0856183945635674e-35,8.461320538046113e-15,0.41975666480992474,-1.3363607527323176e-34,3.12665188709369,2.6382371990808666,35.4499748447114,5.0
4.0,0.998450533917486,-5.41981716410389e-27,1.1736576408991277e-37,4.932262234701361e-14,1.5084302079415504,6.1145454547852765e-33,2.96883691037919,7.858897286974109,1702.18464474429,2.0
4.0,0.9974029001422114,7.425534603744834e-29,1.3207734091391594e-46,1.4156769271893255e-13,1.5907516484724666,-2.7892408026615382e-43,2.9650211788496,8.090758382170412,1768.68531024216,2.0
5.0,0.09879787869518378,7.273728905377199e-27,1.4304412080015092e-31,3.145378392803669e-13,3.9916641336329457,6.655291664073142e-32,1.9110685268723,6.294404984712289,1.00016061049912,5.0
5.0,0.5117598749290131,8.047777825436464e-23,1.3469929879882825e-25,6.725628061711561e-13,1.168289808902111,-4.4937911395890755e-24,2.71910237037544,5.945595928858936,1.00000000001976,5.0
5.0,0.14926359051335755,2.264573636021054e-27,-1.3250661328118767e-31,-1.870439768606768e-12,3.195493252640675,-2.18899993772838e-31,2.08001503615513,6.283883256601344,1.00022184434401,5.0
5.0,0.5676150881552854,1.0308877946522935e-23,-2.1846442516772588e-25,4.349487438329403e-13,1.0079788187068777,-1.830527578585335e-24,2.77174731789977,5.769637613091079,1.00000000000796,5.0
5.0,0.06734467984038908,1.2900351682053469e-26,-1.4875928029430081e-31,-6.157711431297663e-12,4.8066420857526655,1.967638364745372e-30,1.78016469303882,6.299525300591466,1.00011623271424,5.0
5.0,0.6412074243749841,2.4073163339031685e-23,-1.559502974813528e-24,-1.1160191905707768e-14,0.8219796826163893,-1.3586798819878531e-24,2.82951549017295,5.381697264064478,1.00000000000381,5.0
5.0,0.036172160525499396,-1.7398665768475054e-26,4.442217602039922e-31,-2.4567614911405646e-13,6.268652518058425,-1.432342988589953e-29,1.61632240260994,6.303785084530842,1.00007305954027,5.0
5.0,0.37112206702008715,1.9535495357948942e-23,3.0108644066262874e-23,1.3198666636041058e-12,1.6693972030459188,-1.2787874260667068e-23,2.54506093301261,6.1700699689208625,1.00000000012476,5.0
5.0,0.8680392656895433,-5.333473667830907e-29,6.345832784517193e-36,-2.089494137596221e-14,0.47137789454930956,-9.170692646337002e-36,2.97875375379233,1.9217936187651121,1.00000000000625,5.0
5.0,0.03691093720044079,-5.790210107906599e-27,4.083340117129358e-31,1.7598170389153258e-13,6.2189985025923695,1.4676067658716834e-29,1.62079775531019,6.303691407352735,1.00007406229535,5.0
6.0,1.1335542208315903,-2.5570432534088373e-20,-0.13128769965435086,0.0022099635964680266,-0.30378186073416186,-0.21086082063586173,2.98532701947635,6.2255280676964215,209.562141438543,4.0
6.0,1.116284016487469,-2.5573669257139717e-20,-0.175627749151788,-0.009229168244721319,-0.2451040175229344,-0.11565799865478806,3.01424476315598,5.6588331866133155,224.390326259638,4.0
6.0,1.1088471810453249,-2.5575093696737212e-20,-0.1946571671213248,-0.0017778508611550833,-0.22123137202813642,-0.014982005089731104,3.02285929340567,5.5125396687160935,237.257972291463,4.0
6.0,1.1410783410538616,-2.557052134658451e-20,-0.11058514557201733,0.008982727490576327,-0.3301863979862144,-0.2503737545774768,2.96423580488463,6.6558709555445725,225.016645463703,4.0
6.0,1.1183445286496438,-2.5573125646695408e-20,-0.17033192303314326,-0.008955060137099234,-0.25192239646657677,-0.13046011416428918,3.01151749026624,5.707681383433692,221.120409895392,4.0
6.0,1.1264255540266257,-2.5570096991942618e-20,-0.1495783344489001,-0.004386926682446174,-0.27927302568378704,-0.17696324588946816,2.99913848063828,5.943251228203414,211.200114972629,4.0
6.0,1.1379889302444643,-2.5570505559264132e-20,-0.11955601783170543,0.006462802184689128,-0.3191377363883963,-0.23234331738636488,2.97434664806391,6.45344267020573,214.996198367089,4.0
6.0,1.1443103264203063,-2.557051879377188e-20,-0.09713526881825674,0.010048599356311536,-0.34419227488619825,-0.28428484375001445,2.94442132500198,7.006085917809304,259.14027781511,4.0
6.0,1.1115789327788208,-2.55731256392354e-20,-0.18768894429522245,-0.007442048918366775,-0.22985717547477189,-0.0710812128804565,3.01990579837977,5.561305030492042,232.414516367049,4.0
6.0,1.144478400214762,-2.5570518751635108e-20,-0.09569204175406575,0.009887198620822315,-0.3454078127877184,-0.2887048994776068,2.94180974900683,7.046742959964943,265.173203191106,4.0
7.0,0.8153268144628512,1.4583056257372745e-27,-2.4626833288262145e-14,-2.962836649102368e-14,0.30813763848009224,0.30963317741034174,3.00241086924291,4.022222931934484,234.110737323243,4.0
7.0,0.7867836178095782,-1.3032942132527262e-27,-1.9074481700367532e-15,2.7546990558674896e-15,0.422671450048674,0.12748323100903403,3.01790518859136,3.962833264142454,206.403881697403,4.0
7.0,0.8414369740047213,1.4462143876363124e-28,-4.6319418337690265e-15,-1.3066515582849909e-14,0.1951106790358413,0.3955878374575323,2.99401827096774,4.056041156593685,249.9320380206,4.0
7.0,0.7961414722096182,-7.830750355098803e-28,-7.088960218091751e-15,-9.933393441720206e-15,0.38562875044096895,0.20985670614710328,3.01214160573286,3.984470966115958,216.532206375887,4.0
7.0,0.8317747949679084,4.477212538944092e-28,-2.301200268391994e-14,-2.89727622118144e-14,0.23843474243025237,0.3678947767282847,2.99643624645927,4.046176957690711,245.300629069211,4.0
7.0,0.8350397607601453,-4.407635063348652e-28,-2.4427992310488216e-14,-2.7317050044033476e-14,0.22403629442607903,0.3777069402320574,2.99552576902055,4.049879737927072,247.037198969996,4.0
7.0,0.7948584711764772,-4.219913767831622e-28,-8.267910056307866e-15,-1.6877930421885823e-14,0.39072626288586726,0.20082999345951505,3.01289329872475,3.981618763915074,215.201304625034,4.0
7.0,0.8662171347358991,5.915225996613768e-28,-6.046574578466096e-14,-7.686265836952295e-14,0.06997334203391056,0.45015439621571146,2.9918734176101,4.064873591590153,254.094335580189,4.0
7.0,0.8644841664353894,8.770481225121511e-28,-4.2594394106836583e-14,-5.333584531268037e-14,0.07963817453036823,0.44708689958463355,2.9918203894891,4.065092944022775,254.197907672557,4.0
7.0,0.8565216169207461,-1.2306637285066792e-28,-8.10817807080817e-15,7.95987963422357e-15,0.12200447352003994,-0.43150151160252,2.99198210869435,4.064424136239147,253.88214702656,4.0
8.0,0.1069365651605656,2.1984768586959987e-24,0.9882059737671038,-2.3116110567080033e-12,0.8847904015678356,1.605941377901211e-12,1.23185547363217,3.10585003915734,311.008329212553,3.0
8.0,0.8236742993811592,5.71613027251549e-28,0.04460902401838438,1.7370473096255662e-15,0.1539451341336617,4.133977512476533e-15,3.15799284617109,2.7556198932201714,885.089065928695,3.0
8.0,0.9294375193427575,-7.8510076355694115e-25,0.2899885284035021,2.0930513048457273e-10,0.0817152263995363,-9.92952221840133e-10,2.94464109375124,2.1442206763032465,1.194446664181,5.0
8.0,0.3281123547695641,1.3860396658408293e-24,0.935812306633678,-8.478417919744091e-13,0.6638483831417586,7.666354585986514e-13,1.67231289799869,3.0859980910042575,261.776932481451,3.0
8.0,0.8233826656851065,-2.810321990978123e-28,0.011716876339834623,6.410866163093878e-16,0.12858227723714716,9.087150060232406e-16,3.17317325088153,2.743932459277878,1156.93622538362,3.0
8.0,-0.22644210898694078,1.2276762816909957e-23,0.9707256265741757,-8.580041723836927e-13,1.2185862842194763,3.9777787001184113e-13,0.569385557028526,3.1200295136295115,296.826441574291,3.0
8.0,0.9160299219417931,-9.430723355023587e-27,0.3424057551164347,1.572023366127958e-12,0.08844304800130351,-6.358352010463159e-12,2.89776924298243,2.3699137082967674,5.37749341171371,5.0
8.0,0.823415208909949,2.269013644128647e-27,0.02873379846922297,3.0894381519199213e-16,0.1389879056802334,7.057664325299266e-15,3.16738295150252,2.7484830090997665,1046.280129438,3.0
8.0,0.9252556329226483,-6.098814780389081e-26,0.3092812142015515,1.6567063590661233e-11,0.08284141592117283,-7.397795778188386e-11,2.9277460176111,2.234172881000953,2.38698033273073,5.0
8.0,0.622781875844164,-1.2699062892632128e-24,0.7669652298707097,-1.8009322784446446e-12,0.3703562812586449,2.5927467749737592e-12,2.2635773609024,3.0175944751017933,138.824700987764,4.0
9.0,0.1069365651605656,2.1984768586959987e-24,-0.9882059737671038,-2.3116110567080033e-12,0.8847904015678356,-1.605941377901211e-12,1.23185547363217,3.10585003915734,311.008329208578,3.0
9.0,0.8236742993811592,5.71613027251549e-28,-0.04460902401838438,1.7370473096255662e-15,0.1539451341336617,-4.133977512476533e-15,3.15799284617109,2.7556198932201714,885.089066010955,3.0
9.0,0.9294375193427575,-7.8510076355694115e-25,-0.2899885284035021,2.0930513048457273e-10,0.0817152263995363,9.92952221840133e-10,2.94464109375124,2.1442206763032465,1.19444666428821,5.0
9.0,0.3281123547695641,1.3860396658408293e-24,-0.935812306633678,-8.478417919744091e-13,0.6638483831417586,-7.666354585986514e-13,1.67231289799869,3.0859980910042575,261.776932507091,3.0
9.0,0.8233826656851065,-2.810321990978123e-28,-0.011716876339834623,6.410866163093878e-16,0.12858227723714716,-9.087150060232406e-16,3.17317325088153,2.743932459277878,1156.93622539264,3.0
9.0,-0.22644210898694078,1.2276762816909957e-23,-0.9707256265741757,-8.580041723836927e-13,1.2185862842194763,-3.9777787001184113e-13,0.569385557028526,3.1200295136295115,296.826441621212,3.0
9.0,0.9160299219417931,-9.430723355023587e-27,-0.3424057551164347,1.572023366127958e-12,0.08844304800130351,6.358352010463159e-12,2.89776924298243,2.3699137082967674,5.37749341169938,5.0
9.0,0.823415208909949,2.269013644128647e-27,-0.02873379846922297,3.0894381519199213e-16,0.1389879056802334,-7.057664325299266e-15,3.16738295150252,2.7484830090997665,1046.28012948405,3.0
9.0,0.9252556329226483,-6.098814780389081e-26,-0.3092812142015515,1.6567063590661233e-11,0.08284141592117283,7.397795778188386e-11,2.9277460176111,2.234172881000953,2.38698033269304,5.0
9.0,0.622781875844164,-1.2699062892632128e-24,-0.7669652298707097,-1.8009322784446446e-12,0.3703562812586449,-2.5927467749737592e-12,2.2635773609024,3.0175944751017933,138.82470098656,4.0
10.0,0.753503339001889,4.129277192088378e-24,-5.555056334816171e-25,4.538337919057618e-13,0.519678795431391,-1.1489402213962388e-23,2.98180613346199,4.743106667974956,107.074215483094,4.0
10.0,0.4720108344698573,2.3352374021929286e-22,-9.900006442332963e-26,-1.1048973352750499e-12,1.2465671032323085,-4.190377547315279e-25,2.79663613714202,7.387067838682264,88.8317358046194,3.0
10.0,0.7637900458293251,1.4717189032829725e-23,3.296154533348356e-25,1.5874255360679002e-13,0.4945502846219445,4.3263359909931706e-24,2.99345232040446,4.473122348737722,129.430638801359,4.0
10.0,0.6771893680286962,-2.4458084777784462e-23,-2.0498615187163818e-25,4.308284069508946e-13,0.6892733160224354,1.0059384362653474e-24,2.92778534698534,6.176288478545575,55.7037351337077,4.0
10.0,0.7186098763995911,-3.6740062512777683e-23,1.5718728237936428e-26,4.746459331930527e-13,0.5976094955376193,4.823576710339973e-25,2.95314191137541,5.51073473491601,69.6426908677944,4.0
10.0,0.7081600236162271,3.271663916191909e-23,2.2769331852755622e-26,3.239571443702707e-13,0.6204520850829266,2.904620742207673e-24,2.94625899494433,5.701356928706299,64.2581298069489,4.0
10.0,0.46731799714284095,-6.67431020876116e-23,-1.6980394585408818e-25,-5.464083591071272e-13,1.2620835430553445,-3.0039698788334174e-25,2.79281777566007,7.394222988861049,90.4970011143654,3.0
10.0,0.7115281185461974,-1.0492621476687583e-22,1.8398508454494835e-25,4.1481332367291667e-13,0.6130811320561182,-2.9463989837855654e-24,2.94842646830744,5.641721753070456,65.8128568002341,4.0
10.0,0.7864321656067608,-6.431494030451727e-28,-1.1710590636998412e-33,-1.3409546481798486e-14,0.42566123984347315,-5.967627468842104e-32,3.03194534358329,3.793020918847756,233.8342977562,4.0
10.0,0.8406426125905472,1.4625852137546529e-28,-6.865956708661407e-33,1.2118590447934676e-15,-0.030386182664024413,1.4524055550454938e-32,3.18757702524739,2.69427141383447,1328.76740416485,3.0
11.0,0.8840651755734782,5.827861933970792e-23,2.6974153915693697e-15,-4.3525725019485347e-13,-0.20564794771336314,-0.8828534341620852,2.39849101586683,6.087002945901124,192.506780728084,3.0
11.0,0.9204448097515201,-3.0420198286692497e-28,-7.653829928962034e-13,1.830078390065997e-12,-1.9522407655799643,-0.43350671712525995,-0.672931404235225,6.298669857855873,5.93300092671454,5.0
11.0,0.8660784441272003,-8.887565279830279e-28,-9.069815188387758e-13,9.798658223243724e-13,0.08973298282156411,-0.5666997005793925,2.87009551088624,5.202109204163649,168.627560794261,3.0
11.0,0.8971576166318308,1.7883706164060253e-28,1.2823978463823375e-12,-3.7028947146533494e-13,-0.5672251682357337,-1.060459500332712,1.79927577362108,6.22151739261644,158.440413521184,3.0
11.0,0.9166449574185975,1.1421221208629301e-29,-1.2062781171175242e-13,5.736713077743182e-14,-1.6292667258569495,-0.8591368254538468,-0.0839386876256146,6.2925047129862275,32.007184969817,5.0
11.0,0.8851899711289135,4.2926666704086516e-24,3.4454083387156057e-13,-5.777416847822178e-13,-0.2300658671010644,-0.8997938522739448,2.35944526472338,6.104014592763041,191.293825062281,3.0
11.0,0.8759765372955722,2.6344857690272693e-23,-2.7559087766286965e-11,1.7082355593072615e-11,-0.055156255808174376,-0.7568466976709989,2.63326465969673,5.906136666254075,191.494188874661,3.0
11.0,0.9174410713717257,-8.525583689402706e-29,-1.4902965089475176e-13,9.649892588203538e-14,-1.6930519989197836,-0.8035042325164029,-0.19985928081227,6.293923943614557,26.0677237001091,5.0
11.0,0.9200688480188419,-2.0666480157738892e-29,-7.91847047745244e-13,1.5364921182967479e-12,-1.9181405730745347,-0.5056263754183806,-0.610517943989324,6.298124802756512,8.14593617850005,5.0
11.0,0.8667666802099755,3.8702216383312794e-29,-1.437692916972607e-12,1.458925474004668e-12,0.08060213401307204,-0.5855072944444143,2.85054592832694,5.317668216140172,169.785229765744,3.0
12.0,1.1624149352930466,-3.737987354882632e-28,9.197773425813427e-15,1.4189473006271432e-14,-0.3212883601859157,-0.30150056336829145,2.97835692679358,4.392200665896629,158.568563841308,4.0
12.0,1.1991816052178887,-1.280143317320965e-27,-2.3776720693779574e-15,-7.295856630006703e-15,-0.39279849791518706,-0.1766388416945949,2.99854820245136,4.3434082619962116,141.599237840022,4.0
12.0,1.1716994511003593,-6.102803029821692e-28,7.85570434252764e-15,1.006831982308652e-14,-0.34091274022906015,-0.2740745273226755,2.98259650007633,4.38144591429553,155.086123191165,5.0
12.0,1.2073521249976864,3.0451873093522862e-27,1.4741555277285163e-15,-1.9020372754699277e-15,-0.4068211578725153,-0.13702088196475146,3.00421673567711,4.330780907509716,136.612169317878,4.0
12.0,1.1530861209907177,8.046710567274811e-28,2.4605624706965747e-15,8.220719174144079e-15,-0.30017913537429686,-0.32768941693192943,2.97472289944501,4.401641932643613,161.526676049223,4.0
12.0,1.2051297471809541,-3.753203381075382e-27,-1.115538063813806e-15,-6.209354612746694e-15,-0.4030605594721255,-0.14876603086509907,3.00263445610287,4.3342601510314385,138.016954394358,4.0
12.0,1.1232867514643787,-5.29080921874744e-28,1.5425139337771952e-14,-1.7435159357757855e-14,-0.2196009622595278,0.40657416636240107,2.96770675112747,4.420461817240073,167.173681340782,4.0
12.0,1.1914881198931457,3.4695488318215086e-28,3.883397669555266e-15,4.309404740577004e-15,-0.3790661779210687,-0.20769302483336727,2.99358954776645,4.354830349625054,145.867943869583,5.0
12.0,1.2031125463655352,1.553192552780138e-27,6.254568896369681e-16,-3.912593762466086e-15,-0.3996131430913281,-0.15872254766731736,3.00122431380706,4.337390437647922,139.26035935966,4.0
12.0,1.1243820288702309,-3.9284888444148867e-28,1.3583196817910913e-14,-1.602741540808335e-14,-0.2230298808138067,0.40374042889796824,2.96783079061788,4.420122247574874,167.07455322534,4.0
13.0,0.9917244733886207,3.6760848368338666e-28,0.13356899401822833,3.003366406324601e-12,-0.023905417982055338,-4.5624131474805504e-11,3.11568643642078,0.9306584276737064,1.00000049249757,5.0
13.0,1.0895866679458164,-3.6612330039936e-27,0.2016985733889109,1.0612683677362947e-14,-0.20747636286776489,-3.917721566356704e-14,3.01566686879364,2.4829089190914457,2.44096846963462,5.0
13.0,1.0529534960190923,-5.7470430838232945e-28,0.19737944599055737,1.1209007285641781e-14,-0.16139860870317346,-1.3813068929206532e-13,3.02346631184216,1.935064521843388,1.63034789868643,5.0
13.0,1.1624867314480332,5.320854889024194e-28,0.11823803593187786,3.0040388600499144e-16,-0.205445363449499,-3.643616223398217e-15,3.09790226433701,3.2865541966838494,205.514026734191,4.0
13.0,1.1783088445739167,3.7536718820719e-27,0.04941290356511746,-5.210753732691858e-16,-0.16855710438929342,8.575582167045348e-15,3.14168640082655,3.395340135094731,504.031877928839,4.0
13.0,1.15435218354829,1.0353156120424355e-27,0.1377255660031208,3.2628553506728814e-15,-0.21463503508525078,-9.072240267018669e-15,3.08093457659075,3.2274892410039087,134.596513657607,5.0
13.0,1.1422797385830803,-1.501654775801895e-27,0.1598714134300597,6.284303535866638e-15,-0.22253708311686773,-2.1824895474967027e-15,3.05983540627396,3.1287064403485987,71.9754833069638,5.0
13.0,1.1808642035668016,-2.3520990261654097e-27,0.005939154204077984,4.246412542365598e-15,-0.15606070452318438,2.657724153048852e-16,3.15196400318151,3.4152426401344433,604.495383261262,3.0
13.0,0.9971959137448706,3.446904891056308e-27,0.15290605925543996,-3.124806797951486e-12,-0.041466015267040385,4.2187084076945745e-11,3.08663574891132,1.1220623372447927,1.00000007259637,5.0
13.0,1.1718429482302104,3.102451297352368e-28,0.08706274518692267,-3.4855903777582165e-15,-0.18848804892217552,2.2879709986535105e-15,3.12125405613557,3.350353046891954,341.061040522308,4.0
14.0,0.9917244733886207,3.6760848368338666e-28,-0.13356899401822833,3.003366406324601e-12,-0.023905417982055338,4.5624131474805504e-11,3.11568643642078,0.9306584276737064,1.00000034486584,5.0
